cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
disgust,joy,0.0,0.0,1,6,enthusiasm / curiosity,0.10045360773801804
disgust,joy,0.0,0.0,2,0,self-doubt / encouragement,0.11807066202163696
disgust,joy,0.0,0.0,2,1,frustration / despair,0.08125200122594833
disgust,joy,0.0,0.0,2,2,uncertainty / indecision,0.16266992688179016
disgust,joy,0.0,0.0,2,3,romantic idealism,0.08184510469436646
disgust,joy,0.0,0.0,2,4,academic ambition / competitive determination,0.22492891550064087
disgust,joy,0.0,0.0,2,5,ironic amusement,0.07568065822124481
disgust,joy,0.0,0.0,2,6,enthusiasm / curiosity,0.16487851738929749
disgust,joy,0.0,0.0,3,0,self-doubt / encouragement,0.052453186362981796
disgust,joy,0.0,0.0,3,1,frustration / despair,0.09358758479356766
disgust,joy,0.0,0.0,3,2,uncertainty / indecision,0.12734955549240112
disgust,joy,0.0,0.0,3,3,romantic idealism,0.030833180993795395
disgust,joy,0.0,0.0,3,4,academic ambition / competitive determination,0.054479993879795074
disgust,joy,0.0,0.0,3,5,ironic amusement,0.11289394646883011
disgust,joy,0.0,0.0,3,6,enthusiasm / curiosity,0.11540038138628006
disgust,joy,0.0,0.0,4,0,self-doubt / encouragement,0.09420274198055267
disgust,joy,0.0,0.0,4,1,frustration / despair,0.08755809813737869
disgust,joy,0.0,0.0,4,2,uncertainty / indecision,0.17502230405807495
disgust,joy,0.0,0.0,4,3,romantic idealism,0.07776586711406708
disgust,joy,0.0,0.0,4,4,academic ambition / competitive determination,0.1760500818490982
disgust,joy,0.0,0.0,4,5,ironic amusement,0.04792092368006706
disgust,joy,0.0,0.0,4,6,enthusiasm / curiosity,0.12136555463075638
disgust,joy,0.0,0.0,5,0,self-doubt / encouragement,0.2605997622013092
disgust,joy,0.0,0.0,5,1,frustration / despair,0.1821449100971222
disgust,joy,0.0,0.0,5,2,uncertainty / indecision,0.32553979754447937
disgust,joy,0.0,0.0,5,3,romantic idealism,0.07390899211168289
disgust,joy,0.0,0.0,5,4,academic ambition / competitive determination,0.2368435263633728
disgust,joy,0.0,0.0,5,5,ironic amusement,0.12940168380737305
disgust,joy,0.0,0.0,5,6,enthusiasm / curiosity,0.24974310398101807
disgust,joy,0.0,0.0,6,0,self-doubt / encouragement,0.05742540583014488
disgust,joy,0.0,0.0,6,1,frustration / despair,0.01839112676680088
disgust,joy,0.0,0.0,6,2,uncertainty / indecision,0.05211809650063515
disgust,joy,0.0,0.0,6,3,romantic idealism,-0.0029555847868323326
disgust,joy,0.0,0.0,6,4,academic ambition / competitive determination,0.06546790897846222
disgust,joy,0.0,0.0,6,5,ironic amusement,0.11780644953250885
disgust,joy,0.0,0.0,6,6,enthusiasm / curiosity,0.07693177461624146
disgust,joy,0.0,0.0,7,0,self-doubt / encouragement,0.23421017825603485
disgust,joy,0.0,0.0,7,1,frustration / despair,0.17512358725070953
disgust,joy,0.0,0.0,7,2,uncertainty / indecision,0.2381969541311264
disgust,joy,0.0,0.0,7,3,romantic idealism,0.043936461210250854
disgust,joy,0.0,0.0,7,4,academic ambition / competitive determination,0.0976153314113617
disgust,joy,0.0,0.0,7,5,ironic amusement,0.16564039885997772
disgust,joy,0.0,0.0,7,6,enthusiasm / curiosity,0.21328985691070557
disgust,joy,0.0,2.0,0,0,self-doubt / encouragement,0.21378503739833832
disgust,joy,0.0,2.0,0,1,frustration / despair,0.19184617698192596
disgust,joy,0.0,2.0,0,2,uncertainty / indecision,0.2423609495162964
disgust,joy,0.0,2.0,0,3,romantic idealism,0.06062449514865875
disgust,joy,0.0,2.0,0,4,academic ambition / competitive determination,0.1157606989145279
disgust,joy,0.0,2.0,0,5,ironic amusement,0.1250118464231491
disgust,joy,0.0,2.0,0,6,enthusiasm / curiosity,0.1549644023180008
disgust,joy,0.0,2.0,1,0,self-doubt / encouragement,0.09728923439979553
disgust,joy,0.0,2.0,1,1,frustration / despair,0.14753183722496033
disgust,joy,0.0,2.0,1,2,uncertainty / indecision,0.20171605050563812
disgust,joy,0.0,2.0,1,3,romantic idealism,0.03883875906467438
disgust,joy,0.0,2.0,1,4,academic ambition / competitive determination,0.10244415700435638
disgust,joy,0.0,2.0,1,5,ironic amusement,0.1245109885931015
disgust,joy,0.0,2.0,1,6,enthusiasm / curiosity,0.12277855724096298
disgust,joy,0.0,2.0,2,0,self-doubt / encouragement,0.17355890572071075
disgust,joy,0.0,2.0,2,1,frustration / despair,0.03188755363225937
disgust,joy,0.0,2.0,2,2,uncertainty / indecision,0.07981067895889282
disgust,joy,0.0,2.0,2,3,romantic idealism,0.11961069703102112
disgust,joy,0.0,2.0,2,4,academic ambition / competitive determination,0.08078934252262115
disgust,joy,0.0,2.0,2,5,ironic amusement,0.1405269056558609
disgust,joy,0.0,2.0,2,6,enthusiasm / curiosity,0.2852917015552521
disgust,joy,0.0,2.0,3,0,self-doubt / encouragement,0.05590430647134781
disgust,joy,0.0,2.0,3,1,frustration / despair,0.09127063304185867
disgust,joy,0.0,2.0,3,2,uncertainty / indecision,0.12994952499866486
disgust,joy,0.0,2.0,3,3,romantic idealism,0.03349827229976654
disgust,joy,0.0,2.0,3,4,academic ambition / competitive determination,0.0610361211001873
disgust,joy,0.0,2.0,3,5,ironic amusement,0.11829773336648941
disgust,joy,0.0,2.0,3,6,enthusiasm / curiosity,0.11223521083593369
disgust,joy,0.0,2.0,4,0,self-doubt / encouragement,0.1390039622783661
disgust,joy,0.0,2.0,4,1,frustration / despair,0.1246037632226944
disgust,joy,0.0,2.0,4,2,uncertainty / indecision,0.2138533890247345
disgust,joy,0.0,2.0,4,3,romantic idealism,0.1440524011850357
disgust,joy,0.0,2.0,4,4,academic ambition / competitive determination,0.16884493827819824
disgust,joy,0.0,2.0,4,5,ironic amusement,0.08999558538198471
disgust,joy,0.0,2.0,4,6,enthusiasm / curiosity,0.18116770684719086
disgust,joy,0.0,2.0,5,0,self-doubt / encouragement,0.18972086906433105
disgust,joy,0.0,2.0,5,1,frustration / despair,0.11690311878919601
disgust,joy,0.0,2.0,5,2,uncertainty / indecision,0.233826145529747
disgust,joy,0.0,2.0,5,3,romantic idealism,0.08585479855537415
disgust,joy,0.0,2.0,5,4,academic ambition / competitive determination,0.15735870599746704
disgust,joy,0.0,2.0,5,5,ironic amusement,0.13426126539707184
disgust,joy,0.0,2.0,5,6,enthusiasm / curiosity,0.2118896245956421
disgust,joy,0.0,2.0,6,0,self-doubt / encouragement,0.06423669308423996
disgust,joy,0.0,2.0,6,1,frustration / despair,0.0566629022359848
disgust,joy,0.0,2.0,6,2,uncertainty / indecision,0.1096753478050232
disgust,joy,0.0,2.0,6,3,romantic idealism,0.06310756504535675
disgust,joy,0.0,2.0,6,4,academic ambition / competitive determination,0.06803785264492035
disgust,joy,0.0,2.0,6,5,ironic amusement,0.09423606842756271
disgust,joy,0.0,2.0,6,6,enthusiasm / curiosity,0.1438835859298706
disgust,joy,0.0,2.0,7,0,self-doubt / encouragement,0.22920849919319153
disgust,joy,0.0,2.0,7,1,frustration / despair,0.18515625596046448
disgust,joy,0.0,2.0,7,2,uncertainty / indecision,0.1843675971031189
disgust,joy,0.0,2.0,7,3,romantic idealism,0.05696609616279602
disgust,joy,0.0,2.0,7,4,academic ambition / competitive determination,0.08817785233259201
disgust,joy,0.0,2.0,7,5,ironic amusement,0.18527035415172577
disgust,joy,0.0,2.0,7,6,enthusiasm / curiosity,0.145801842212677
disgust,joy,2.0,-2.0,0,0,self-doubt / encouragement,0.1607436090707779
disgust,joy,2.0,-2.0,0,1,frustration / despair,0.11721673607826233
disgust,joy,2.0,-2.0,0,2,uncertainty / indecision,0.2192651629447937
disgust,joy,2.0,-2.0,0,3,romantic idealism,0.004104325547814369
disgust,joy,2.0,-2.0,0,4,academic ambition / competitive determination,0.1014929711818695
disgust,joy,2.0,-2.0,0,5,ironic amusement,0.15584030747413635
disgust,joy,2.0,-2.0,0,6,enthusiasm / curiosity,0.17244647443294525
disgust,joy,2.0,-2.0,1,0,self-doubt / encouragement,0.12285579741001129
disgust,joy,2.0,-2.0,1,1,frustration / despair,0.11484819650650024
disgust,joy,2.0,-2.0,1,2,uncertainty / indecision,0.17233754694461823
disgust,joy,2.0,-2.0,1,3,romantic idealism,0.011292025446891785
disgust,joy,2.0,-2.0,1,4,academic ambition / competitive determination,0.12112464010715485
disgust,joy,2.0,-2.0,1,5,ironic amusement,0.11639118194580078
disgust,joy,2.0,-2.0,1,6,enthusiasm / curiosity,0.10615681856870651
disgust,joy,2.0,-2.0,2,0,self-doubt / encouragement,0.18407997488975525
disgust,joy,2.0,-2.0,2,1,frustration / despair,0.1239078938961029
disgust,joy,2.0,-2.0,2,2,uncertainty / indecision,0.1842258870601654
disgust,joy,2.0,-2.0,2,3,romantic idealism,0.08406290411949158
disgust,joy,2.0,-2.0,2,4,academic ambition / competitive determination,0.12708362936973572
disgust,joy,2.0,-2.0,2,5,ironic amusement,0.11209514737129211
disgust,joy,2.0,-2.0,2,6,enthusiasm / curiosity,0.1319424957036972
disgust,joy,2.0,-2.0,3,0,self-doubt / encouragement,0.09159185737371445
disgust,joy,2.0,-2.0,3,1,frustration / despair,0.09159926325082779
disgust,joy,2.0,-2.0,3,2,uncertainty / indecision,0.15447057783603668
disgust,joy,2.0,-2.0,3,3,romantic idealism,0.020560985431075096
disgust,joy,2.0,-2.0,3,4,academic ambition / competitive determination,0.05073261633515358
disgust,joy,2.0,-2.0,3,5,ironic amusement,0.1026892364025116
disgust,joy,2.0,-2.0,3,6,enthusiasm / curiosity,0.1614086776971817
disgust,joy,2.0,-2.0,4,0,self-doubt / encouragement,0.11299993842840195
disgust,joy,2.0,-2.0,4,1,frustration / despair,0.10690614581108093
disgust,joy,2.0,-2.0,4,2,uncertainty / indecision,0.19246074557304382
disgust,joy,2.0,-2.0,4,3,romantic idealism,0.11057872325181961
disgust,joy,2.0,-2.0,4,4,academic ambition / competitive determination,0.18408076465129852
disgust,joy,2.0,-2.0,4,5,ironic amusement,0.09160934388637543
disgust,joy,2.0,-2.0,4,6,enthusiasm / curiosity,0.14910900592803955
disgust,joy,2.0,-2.0,5,0,self-doubt / encouragement,0.1460505723953247
disgust,joy,2.0,-2.0,5,1,frustration / despair,0.13817664980888367
disgust,joy,2.0,-2.0,5,2,uncertainty / indecision,0.22194792330265045
disgust,joy,2.0,-2.0,5,3,romantic idealism,0.06830628961324692
disgust,joy,2.0,-2.0,5,4,academic ambition / competitive determination,0.1524711698293686
disgust,joy,2.0,-2.0,5,5,ironic amusement,0.09799838811159134
disgust,joy,2.0,-2.0,5,6,enthusiasm / curiosity,0.14378103613853455
disgust,joy,2.0,-2.0,6,0,self-doubt / encouragement,0.10782143473625183
disgust,joy,2.0,-2.0,6,1,frustration / despair,0.10054109245538712
disgust,joy,2.0,-2.0,6,2,uncertainty / indecision,0.17944419384002686
disgust,joy,2.0,-2.0,6,3,romantic idealism,0.08531415462493896
disgust,joy,2.0,-2.0,6,4,academic ambition / competitive determination,0.0894240066409111
disgust,joy,2.0,-2.0,6,5,ironic amusement,0.06896214932203293
disgust,joy,2.0,-2.0,6,6,enthusiasm / curiosity,0.15792010724544525
disgust,joy,2.0,-2.0,7,0,self-doubt / encouragement,0.23530732095241547
disgust,joy,2.0,-2.0,7,1,frustration / despair,0.17907695472240448
disgust,joy,2.0,-2.0,7,2,uncertainty / indecision,0.24237705767154694
disgust,joy,2.0,-2.0,7,3,romantic idealism,0.04355081170797348
disgust,joy,2.0,-2.0,7,4,academic ambition / competitive determination,0.09847919642925262
disgust,joy,2.0,-2.0,7,5,ironic amusement,0.16520722210407257
disgust,joy,2.0,-2.0,7,6,enthusiasm / curiosity,0.2141331434249878
disgust,joy,2.0,0.0,0,0,self-doubt / encouragement,0.2539873719215393
disgust,joy,2.0,0.0,0,1,frustration / despair,0.09411340206861496
disgust,joy,2.0,0.0,0,2,uncertainty / indecision,0.24270464479923248
disgust,joy,2.0,0.0,0,3,romantic idealism,0.10857578366994858
disgust,joy,2.0,0.0,0,4,academic ambition / competitive determination,0.13294878602027893
disgust,joy,2.0,0.0,0,5,ironic amusement,0.12317224591970444
disgust,joy,2.0,0.0,0,6,enthusiasm / curiosity,0.18207886815071106
disgust,joy,2.0,0.0,1,0,self-doubt / encouragement,0.09883798658847809
disgust,joy,2.0,0.0,1,1,frustration / despair,0.12105782330036163
disgust,joy,2.0,0.0,1,2,uncertainty / indecision,0.17377685010433197
disgust,joy,2.0,0.0,1,3,romantic idealism,-0.0064012110233306885
disgust,joy,2.0,0.0,1,4,academic ambition / competitive determination,0.11975564807653427
disgust,joy,2.0,0.0,1,5,ironic amusement,0.11325263231992722
disgust,joy,2.0,0.0,1,6,enthusiasm / curiosity,0.13379663228988647
disgust,joy,2.0,0.0,2,0,self-doubt / encouragement,0.209800586104393
disgust,joy,2.0,0.0,2,1,frustration / despair,0.06300538778305054
disgust,joy,2.0,0.0,2,2,uncertainty / indecision,0.17439469695091248
disgust,joy,2.0,0.0,2,3,romantic idealism,0.13995163142681122
disgust,joy,2.0,0.0,2,4,academic ambition / competitive determination,0.08139947056770325
disgust,joy,2.0,0.0,2,5,ironic amusement,0.1440826654434204
disgust,joy,2.0,0.0,2,6,enthusiasm / curiosity,0.14276905357837677
disgust,joy,2.0,0.0,3,0,self-doubt / encouragement,0.06520893424749374
disgust,joy,2.0,0.0,3,1,frustration / despair,0.07995964586734772
disgust,joy,2.0,0.0,3,2,uncertainty / indecision,0.11350437253713608
disgust,joy,2.0,0.0,3,3,romantic idealism,-0.0021681450307369232
disgust,joy,2.0,0.0,3,4,academic ambition / competitive determination,0.07217157632112503
disgust,joy,2.0,0.0,3,5,ironic amusement,0.08310326933860779
disgust,joy,2.0,0.0,3,6,enthusiasm / curiosity,0.11179111152887344
disgust,joy,2.0,0.0,4,0,self-doubt / encouragement,0.1094857007265091
disgust,joy,2.0,0.0,4,1,frustration / despair,0.09138737618923187
disgust,joy,2.0,0.0,4,2,uncertainty / indecision,0.1800040453672409
disgust,joy,2.0,0.0,4,3,romantic idealism,0.1237475574016571
disgust,joy,2.0,0.0,4,4,academic ambition / competitive determination,0.1672368049621582
disgust,joy,2.0,0.0,4,5,ironic amusement,0.07960675656795502
disgust,joy,2.0,0.0,4,6,enthusiasm / curiosity,0.20011745393276215
disgust,joy,2.0,0.0,5,0,self-doubt / encouragement,0.09603293985128403
disgust,joy,2.0,0.0,5,1,frustration / despair,0.06855390965938568
disgust,joy,2.0,0.0,5,2,uncertainty / indecision,0.12761175632476807
disgust,joy,2.0,0.0,5,3,romantic idealism,0.02992565743625164
disgust,joy,2.0,0.0,5,4,academic ambition / competitive determination,0.1036897748708725
disgust,joy,2.0,0.0,5,5,ironic amusement,0.08769525587558746
disgust,joy,2.0,0.0,5,6,enthusiasm / curiosity,0.13470150530338287
disgust,joy,2.0,0.0,6,0,self-doubt / encouragement,0.17306208610534668
disgust,joy,2.0,0.0,6,1,frustration / despair,0.23734605312347412
disgust,joy,2.0,0.0,6,2,uncertainty / indecision,0.22024178504943848
disgust,joy,2.0,0.0,6,3,romantic idealism,0.07516255974769592
disgust,joy,2.0,0.0,6,4,academic ambition / competitive determination,0.11798050254583359
disgust,joy,2.0,0.0,6,5,ironic amusement,0.13946524262428284
disgust,joy,2.0,0.0,6,6,enthusiasm / curiosity,0.1515320986509323
disgust,joy,2.0,0.0,7,0,self-doubt / encouragement,0.23229947686195374
disgust,joy,2.0,0.0,7,1,frustration / despair,0.16974753141403198
disgust,joy,2.0,0.0,7,2,uncertainty / indecision,0.23722265660762787
disgust,joy,2.0,0.0,7,3,romantic idealism,0.038350753486156464
disgust,joy,2.0,0.0,7,4,academic ambition / competitive determination,0.07920511811971664
disgust,joy,2.0,0.0,7,5,ironic amusement,0.1601494550704956
disgust,joy,2.0,0.0,7,6,enthusiasm / curiosity,0.18270906805992126
disgust,joy,2.0,2.0,0,0,self-doubt / encouragement,0.2579997777938843
disgust,joy,2.0,2.0,0,1,frustration / despair,0.1789245754480362
disgust,joy,2.0,2.0,0,2,uncertainty / indecision,0.29390186071395874
disgust,joy,2.0,2.0,0,3,romantic idealism,0.09816206246614456
disgust,joy,2.0,2.0,0,4,academic ambition / competitive determination,0.1298098862171173
disgust,joy,2.0,2.0,0,5,ironic amusement,0.1419863998889923
disgust,joy,2.0,2.0,0,6,enthusiasm / curiosity,0.18679481744766235
disgust,joy,2.0,2.0,1,0,self-doubt / encouragement,0.06895125657320023
disgust,joy,2.0,2.0,1,1,frustration / despair,0.14558017253875732
disgust,joy,2.0,2.0,1,2,uncertainty / indecision,0.17473536729812622
disgust,joy,2.0,2.0,1,3,romantic idealism,-0.010364812798798084
disgust,joy,2.0,2.0,1,4,academic ambition / competitive determination,0.12563765048980713
disgust,joy,2.0,2.0,1,5,ironic amusement,0.10151171684265137
disgust,joy,2.0,2.0,1,6,enthusiasm / curiosity,0.12953093647956848
disgust,joy,2.0,2.0,2,0,self-doubt / encouragement,0.1376892477273941
disgust,joy,2.0,2.0,2,1,frustration / despair,0.0737195611000061
disgust,joy,2.0,2.0,2,2,uncertainty / indecision,0.1319589465856552
disgust,joy,2.0,2.0,2,3,romantic idealism,0.10169880837202072
disgust,joy,2.0,2.0,2,4,academic ambition / competitive determination,0.09271100908517838
disgust,joy,2.0,2.0,2,5,ironic amusement,0.2092927098274231
disgust,joy,2.0,2.0,2,6,enthusiasm / curiosity,0.17422762513160706
disgust,joy,2.0,2.0,3,0,self-doubt / encouragement,0.06520893424749374
disgust,joy,2.0,2.0,3,1,frustration / despair,0.07995964586734772
disgust,joy,2.0,2.0,3,2,uncertainty / indecision,0.11350437253713608
disgust,joy,2.0,2.0,3,3,romantic idealism,-0.0021681450307369232
disgust,joy,2.0,2.0,3,4,academic ambition / competitive determination,0.07217157632112503
disgust,joy,2.0,2.0,3,5,ironic amusement,0.08310326933860779
disgust,joy,2.0,2.0,3,6,enthusiasm / curiosity,0.11179111152887344
disgust,joy,2.0,2.0,4,0,self-doubt / encouragement,0.12389583140611649
disgust,joy,2.0,2.0,4,1,frustration / despair,0.14502891898155212
disgust,joy,2.0,2.0,4,2,uncertainty / indecision,0.22663255035877228
disgust,joy,2.0,2.0,4,3,romantic idealism,0.11211434751749039
disgust,joy,2.0,2.0,4,4,academic ambition / competitive determination,0.21076446771621704
disgust,joy,2.0,2.0,4,5,ironic amusement,0.07919776439666748
disgust,joy,2.0,2.0,4,6,enthusiasm / curiosity,0.14958655834197998
disgust,joy,2.0,2.0,5,0,self-doubt / encouragement,0.09872845560312271
disgust,joy,2.0,2.0,5,1,frustration / despair,0.06022325158119202
disgust,joy,2.0,2.0,5,2,uncertainty / indecision,0.11045345664024353
disgust,joy,2.0,2.0,5,3,romantic idealism,-0.027671311050653458
disgust,joy,2.0,2.0,5,4,academic ambition / competitive determination,0.03721510246396065
disgust,joy,2.0,2.0,5,5,ironic amusement,0.10630302876234055
disgust,joy,2.0,2.0,5,6,enthusiasm / curiosity,0.09260538965463638
disgust,joy,2.0,2.0,6,0,self-doubt / encouragement,0.12620650231838226
disgust,joy,2.0,2.0,6,1,frustration / despair,0.13707399368286133
disgust,joy,2.0,2.0,6,2,uncertainty / indecision,0.12240530550479889
disgust,joy,2.0,2.0,6,3,romantic idealism,0.04512127488851547
disgust,joy,2.0,2.0,6,4,academic ambition / competitive determination,0.07631763070821762
disgust,joy,2.0,2.0,6,5,ironic amusement,0.10915270447731018
disgust,joy,2.0,2.0,6,6,enthusiasm / curiosity,0.10902786254882812
disgust,joy,2.0,2.0,7,0,self-doubt / encouragement,0.2283816933631897
disgust,joy,2.0,2.0,7,1,frustration / despair,0.1334734559059143
disgust,joy,2.0,2.0,7,2,uncertainty / indecision,0.1411249041557312
disgust,joy,2.0,2.0,7,3,romantic idealism,0.05663282424211502
disgust,joy,2.0,2.0,7,4,academic ambition / competitive determination,0.06912258267402649
disgust,joy,2.0,2.0,7,5,ironic amusement,0.16595615446567535
disgust,joy,2.0,2.0,7,6,enthusiasm / curiosity,0.15942971408367157
joy,anger,-2.0,-2.0,0,0,self-doubt / encouragement,0.14785365760326385
joy,anger,-2.0,-2.0,0,1,frustration / despair,0.17472884058952332
joy,anger,-2.0,-2.0,0,2,uncertainty / indecision,0.21984224021434784
joy,anger,-2.0,-2.0,0,3,romantic idealism,0.0445433184504509
joy,anger,-2.0,-2.0,0,4,academic ambition / competitive determination,0.3036273419857025
joy,anger,-2.0,-2.0,0,5,ironic amusement,0.10297268629074097
joy,anger,-2.0,-2.0,0,6,enthusiasm / curiosity,0.14924170076847076
joy,anger,-2.0,-2.0,1,0,self-doubt / encouragement,0.17871685326099396
joy,anger,-2.0,-2.0,1,1,frustration / despair,0.12288674712181091
joy,anger,-2.0,-2.0,1,2,uncertainty / indecision,0.19401201605796814
joy,anger,-2.0,-2.0,1,3,romantic idealism,0.034902121871709824
joy,anger,-2.0,-2.0,1,4,academic ambition / competitive determination,0.1472553014755249
joy,anger,-2.0,-2.0,1,5,ironic amusement,0.11556823551654816
joy,anger,-2.0,-2.0,1,6,enthusiasm / curiosity,0.17685966193675995
joy,anger,-2.0,-2.0,2,0,self-doubt / encouragement,0.1337452083826065
joy,anger,-2.0,-2.0,2,1,frustration / despair,0.1192982867360115
joy,anger,-2.0,-2.0,2,2,uncertainty / indecision,0.13751228153705597
joy,anger,-2.0,-2.0,2,3,romantic idealism,0.09160753339529037
joy,anger,-2.0,-2.0,2,4,academic ambition / competitive determination,0.19261017441749573
joy,anger,-2.0,-2.0,2,5,ironic amusement,0.05593579635024071
joy,anger,-2.0,-2.0,2,6,enthusiasm / curiosity,0.13817785680294037
joy,anger,-2.0,-2.0,3,0,self-doubt / encouragement,0.1274835467338562
joy,anger,-2.0,-2.0,3,1,frustration / despair,0.06209374964237213
joy,anger,-2.0,-2.0,3,2,uncertainty / indecision,0.17230434715747833
joy,anger,-2.0,-2.0,3,3,romantic idealism,0.026202211156487465
joy,anger,-2.0,-2.0,3,4,academic ambition / competitive determination,0.0884583592414856
joy,anger,-2.0,-2.0,3,5,ironic amusement,0.12877795100212097
joy,anger,-2.0,-2.0,3,6,enthusiasm / curiosity,0.17820188403129578
joy,anger,-2.0,-2.0,4,0,self-doubt / encouragement,0.20819823443889618
joy,anger,-2.0,-2.0,4,1,frustration / despair,0.13767164945602417
joy,anger,-2.0,-2.0,4,2,uncertainty / indecision,0.21324975788593292
joy,anger,-2.0,-2.0,4,3,romantic idealism,0.0756278708577156
joy,anger,-2.0,-2.0,4,4,academic ambition / competitive determination,0.12115421146154404
joy,anger,-2.0,-2.0,4,5,ironic amusement,0.13492515683174133
joy,anger,-2.0,-2.0,4,6,enthusiasm / curiosity,0.25473061203956604
joy,anger,-2.0,-2.0,5,0,self-doubt / encouragement,0.10645994544029236
joy,anger,-2.0,-2.0,5,1,frustration / despair,0.06374555081129074
joy,anger,-2.0,-2.0,5,2,uncertainty / indecision,0.13960927724838257
joy,anger,-2.0,-2.0,5,3,romantic idealism,-0.004204148426651955
joy,anger,-2.0,-2.0,5,4,academic ambition / competitive determination,0.040733277797698975
joy,anger,-2.0,-2.0,5,5,ironic amusement,0.14172784984111786
joy,anger,-2.0,-2.0,5,6,enthusiasm / curiosity,0.1869032382965088
joy,anger,-2.0,-2.0,6,0,self-doubt / encouragement,0.0047813099808990955
joy,anger,-2.0,-2.0,6,1,frustration / despair,0.02495996095240116
joy,anger,-2.0,-2.0,6,2,uncertainty / indecision,0.0749020129442215
joy,anger,-2.0,-2.0,6,3,romantic idealism,-0.00412786053493619
joy,anger,-2.0,-2.0,6,4,academic ambition / competitive determination,0.028157083317637444
joy,anger,-2.0,-2.0,6,5,ironic amusement,-0.006321807391941547
joy,anger,-2.0,-2.0,6,6,enthusiasm / curiosity,0.029082495719194412
joy,anger,-2.0,-2.0,7,0,self-doubt / encouragement,0.17884160578250885
joy,anger,-2.0,-2.0,7,1,frustration / despair,0.203616201877594
joy,anger,-2.0,-2.0,7,2,uncertainty / indecision,0.2739603519439697
joy,anger,-2.0,-2.0,7,3,romantic idealism,0.14325980842113495
joy,anger,-2.0,-2.0,7,4,academic ambition / competitive determination,0.11342181265354156
joy,anger,-2.0,-2.0,7,5,ironic amusement,0.17515337467193604
joy,anger,-2.0,-2.0,7,6,enthusiasm / curiosity,0.18781030178070068
joy,anger,-2.0,0.0,0,0,self-doubt / encouragement,0.2416723072528839
joy,anger,-2.0,0.0,0,1,frustration / despair,0.08709858357906342
joy,anger,-2.0,0.0,0,2,uncertainty / indecision,0.23395304381847382
joy,anger,-2.0,0.0,0,3,romantic idealism,0.10707913339138031
joy,anger,-2.0,0.0,0,4,academic ambition / competitive determination,0.12080076336860657
joy,anger,-2.0,0.0,0,5,ironic amusement,0.1366986185312271
joy,anger,-2.0,0.0,0,6,enthusiasm / curiosity,0.14777284860610962
joy,anger,-2.0,0.0,1,0,self-doubt / encouragement,0.13949938118457794
joy,anger,-2.0,0.0,1,1,frustration / despair,0.1093488484621048
joy,anger,-2.0,0.0,1,2,uncertainty / indecision,0.13900555670261383
joy,anger,-2.0,0.0,1,3,romantic idealism,0.0101500004529953
joy,anger,-2.0,0.0,1,4,academic ambition / competitive determination,0.08028964698314667
joy,anger,-2.0,0.0,1,5,ironic amusement,0.12814021110534668
joy,anger,-2.0,0.0,1,6,enthusiasm / curiosity,0.14583031833171844
joy,anger,-2.0,0.0,2,0,self-doubt / encouragement,0.1353772133588791
joy,anger,-2.0,0.0,2,1,frustration / despair,0.0777725800871849
joy,anger,-2.0,0.0,2,2,uncertainty / indecision,0.1824788749217987
joy,anger,-2.0,0.0,2,3,romantic idealism,0.09406162798404694
joy,anger,-2.0,0.0,2,4,academic ambition / competitive determination,0.2683221697807312
joy,anger,-2.0,0.0,2,5,ironic amusement,0.06266959011554718
joy,anger,-2.0,0.0,2,6,enthusiasm / curiosity,0.1866932213306427
joy,anger,-2.0,0.0,3,0,self-doubt / encouragement,0.15675240755081177
joy,anger,-2.0,0.0,3,1,frustration / despair,0.15172626078128815
joy,anger,-2.0,0.0,3,2,uncertainty / indecision,0.20749326050281525
joy,anger,-2.0,0.0,3,3,romantic idealism,0.04540790617465973
joy,anger,-2.0,0.0,3,4,academic ambition / competitive determination,0.11407603323459625
joy,anger,-2.0,0.0,3,5,ironic amusement,0.15578784048557281
joy,anger,-2.0,0.0,3,6,enthusiasm / curiosity,0.19195112586021423
joy,anger,-2.0,0.0,4,0,self-doubt / encouragement,0.05941418185830116
joy,anger,-2.0,0.0,4,1,frustration / despair,0.08119416236877441
joy,anger,-2.0,0.0,4,2,uncertainty / indecision,0.14607946574687958
joy,anger,-2.0,0.0,4,3,romantic idealism,0.08024097234010696
joy,anger,-2.0,0.0,4,4,academic ambition / competitive determination,0.1558435708284378
joy,anger,-2.0,0.0,4,5,ironic amusement,0.01961260847747326
joy,anger,-2.0,0.0,4,6,enthusiasm / curiosity,0.0981014296412468
joy,anger,-2.0,0.0,5,0,self-doubt / encouragement,0.26273325085639954
joy,anger,-2.0,0.0,5,1,frustration / despair,0.1608516126871109
joy,anger,-2.0,0.0,5,2,uncertainty / indecision,0.2884429693222046
joy,anger,-2.0,0.0,5,3,romantic idealism,0.07068438082933426
joy,anger,-2.0,0.0,5,4,academic ambition / competitive determination,0.22210119664669037
joy,anger,-2.0,0.0,5,5,ironic amusement,0.12021782249212265
joy,anger,-2.0,0.0,5,6,enthusiasm / curiosity,0.2232711911201477
joy,anger,-2.0,0.0,6,0,self-doubt / encouragement,0.19330263137817383
joy,anger,-2.0,0.0,6,1,frustration / despair,0.1471332162618637
joy,anger,-2.0,0.0,6,2,uncertainty / indecision,0.16749916970729828
joy,anger,-2.0,0.0,6,3,romantic idealism,0.0803346037864685
