cat_a,cat_b,alpha,beta,prompt_id,cluster_id,cluster_name,cos
b1,b13,0.0,0.0,2,6,enthusiasm / curiosity,0.16488711535930634
b1,b13,0.0,0.0,3,0,self-doubt / encouragement,0.052453186362981796
b1,b13,0.0,0.0,3,1,frustration / despair,0.09358758479356766
b1,b13,0.0,0.0,3,2,uncertainty / indecision,0.12726494669914246
b1,b13,0.0,0.0,3,3,romantic idealism,0.030849866569042206
b1,b13,0.0,0.0,3,4,academic ambition / competitive determination,0.05452263727784157
b1,b13,0.0,0.0,3,5,ironic amusement,0.11290572583675385
b1,b13,0.0,0.0,3,6,enthusiasm / curiosity,0.11542709171772003
b1,b13,0.0,0.0,4,0,self-doubt / encouragement,0.09420274198055267
b1,b13,0.0,0.0,4,1,frustration / despair,0.08755809813737869
b1,b13,0.0,0.0,4,2,uncertainty / indecision,0.1750427633523941
b1,b13,0.0,0.0,4,3,romantic idealism,0.0777839720249176
b1,b13,0.0,0.0,4,4,academic ambition / competitive determination,0.17606696486473083
b1,b13,0.0,0.0,4,5,ironic amusement,0.047942329198122025
b1,b13,0.0,0.0,4,6,enthusiasm / curiosity,0.1213739663362503
b1,b13,0.0,0.0,5,0,self-doubt / encouragement,0.2605997622013092
b1,b13,0.0,0.0,5,1,frustration / despair,0.1821449100971222
b1,b13,0.0,0.0,5,2,uncertainty / indecision,0.3255994915962219
b1,b13,0.0,0.0,5,3,romantic idealism,0.07390762865543365
b1,b13,0.0,0.0,5,4,academic ambition / competitive determination,0.23687967658042908
b1,b13,0.0,0.0,5,5,ironic amusement,0.1294260025024414
b1,b13,0.0,0.0,5,6,enthusiasm / curiosity,0.24977491796016693
b1,b13,0.0,0.0,6,0,self-doubt / encouragement,0.05742540583014488
b1,b13,0.0,0.0,6,1,frustration / despair,0.01839112676680088
b1,b13,0.0,0.0,6,2,uncertainty / indecision,0.05221102759242058
b1,b13,0.0,0.0,6,3,romantic idealism,-0.0029398947954177856
b1,b13,0.0,0.0,6,4,academic ambition / competitive determination,0.06544547528028488
b1,b13,0.0,0.0,6,5,ironic amusement,0.11783196777105331
b1,b13,0.0,0.0,6,6,enthusiasm / curiosity,0.07693762332201004
b1,b13,0.0,0.0,7,0,self-doubt / encouragement,0.23421017825603485
b1,b13,0.0,0.0,7,1,frustration / despair,0.17512358725070953
b1,b13,0.0,0.0,7,2,uncertainty / indecision,0.2382877618074417
b1,b13,0.0,0.0,7,3,romantic idealism,0.043948929756879807
b1,b13,0.0,0.0,7,4,academic ambition / competitive determination,0.09755353629589081
b1,b13,0.0,0.0,7,5,ironic amusement,0.16565553843975067
b1,b13,0.0,0.0,7,6,enthusiasm / curiosity,0.2132773995399475
b1,b13,0.0,2.0,0,0,self-doubt / encouragement,0.15538093447685242
b1,b13,0.0,2.0,0,1,frustration / despair,0.09746817499399185
b1,b13,0.0,2.0,0,2,uncertainty / indecision,0.19911159574985504
b1,b13,0.0,2.0,0,3,romantic idealism,0.07229071110486984
b1,b13,0.0,2.0,0,4,academic ambition / competitive determination,0.026427462697029114
b1,b13,0.0,2.0,0,5,ironic amusement,0.10945024341344833
b1,b13,0.0,2.0,0,6,enthusiasm / curiosity,0.11827018857002258
b1,b13,0.0,2.0,1,0,self-doubt / encouragement,0.10395605862140656
b1,b13,0.0,2.0,1,1,frustration / despair,0.12227782607078552
b1,b13,0.0,2.0,1,2,uncertainty / indecision,0.18232204020023346
b1,b13,0.0,2.0,1,3,romantic idealism,0.005682298913598061
b1,b13,0.0,2.0,1,4,academic ambition / competitive determination,0.0899573415517807
b1,b13,0.0,2.0,1,5,ironic amusement,0.08835891634225845
b1,b13,0.0,2.0,1,6,enthusiasm / curiosity,0.14493229985237122
b1,b13,0.0,2.0,2,0,self-doubt / encouragement,0.14819316565990448
b1,b13,0.0,2.0,2,1,frustration / despair,0.09977748990058899
b1,b13,0.0,2.0,2,2,uncertainty / indecision,0.1390744149684906
b1,b13,0.0,2.0,2,3,romantic idealism,0.04020530730485916
b1,b13,0.0,2.0,2,4,academic ambition / competitive determination,0.06153491884469986
b1,b13,0.0,2.0,2,5,ironic amusement,0.104575976729393
b1,b13,0.0,2.0,2,6,enthusiasm / curiosity,0.12430555373430252
b1,b13,0.0,2.0,3,0,self-doubt / encouragement,0.08275934308767319
b1,b13,0.0,2.0,3,1,frustration / despair,0.08301793038845062
b1,b13,0.0,2.0,3,2,uncertainty / indecision,0.10845186561346054
b1,b13,0.0,2.0,3,3,romantic idealism,0.039030689746141434
b1,b13,0.0,2.0,3,4,academic ambition / competitive determination,0.06347253173589706
b1,b13,0.0,2.0,3,5,ironic amusement,0.12921178340911865
b1,b13,0.0,2.0,3,6,enthusiasm / curiosity,0.13892538845539093
b1,b13,0.0,2.0,4,0,self-doubt / encouragement,0.1250598430633545
b1,b13,0.0,2.0,4,1,frustration / despair,0.09027902781963348
b1,b13,0.0,2.0,4,2,uncertainty / indecision,0.20379412174224854
b1,b13,0.0,2.0,4,3,romantic idealism,0.10853992402553558
b1,b13,0.0,2.0,4,4,academic ambition / competitive determination,0.1756773144006729
b1,b13,0.0,2.0,4,5,ironic amusement,0.06514155864715576
b1,b13,0.0,2.0,4,6,enthusiasm / curiosity,0.14415495097637177
b1,b13,0.0,2.0,5,0,self-doubt / encouragement,0.08501996099948883
b1,b13,0.0,2.0,5,1,frustration / despair,0.12650001049041748
b1,b13,0.0,2.0,5,2,uncertainty / indecision,0.1614515483379364
b1,b13,0.0,2.0,5,3,romantic idealism,0.0170403104275465
b1,b13,0.0,2.0,5,4,academic ambition / competitive determination,0.03836527839303017
b1,b13,0.0,2.0,5,5,ironic amusement,0.08497555553913116
b1,b13,0.0,2.0,5,6,enthusiasm / curiosity,0.12977728247642517
b1,b13,0.0,2.0,6,0,self-doubt / encouragement,0.0303046852350235
b1,b13,0.0,2.0,6,1,frustration / despair,0.0422043614089489
b1,b13,0.0,2.0,6,2,uncertainty / indecision,0.09896352887153625
b1,b13,0.0,2.0,6,3,romantic idealism,0.019997213035821915
b1,b13,0.0,2.0,6,4,academic ambition / competitive determination,0.06924551725387573
b1,b13,0.0,2.0,6,5,ironic amusement,0.12094425410032272
b1,b13,0.0,2.0,6,6,enthusiasm / curiosity,0.05917300283908844
b1,b13,0.0,2.0,7,0,self-doubt / encouragement,0.215284064412117
b1,b13,0.0,2.0,7,1,frustration / despair,0.13544046878814697
b1,b13,0.0,2.0,7,2,uncertainty / indecision,0.19242435693740845
b1,b13,0.0,2.0,7,3,romantic idealism,0.10017355531454086
b1,b13,0.0,2.0,7,4,academic ambition / competitive determination,0.1048067957162857
b1,b13,0.0,2.0,7,5,ironic amusement,0.1883171945810318
b1,b13,0.0,2.0,7,6,enthusiasm / curiosity,0.2518364191055298
b1,b13,2.0,-2.0,0,0,self-doubt / encouragement,0.18106235563755035
b1,b13,2.0,-2.0,0,1,frustration / despair,0.2249533236026764
b1,b13,2.0,-2.0,0,2,uncertainty / indecision,0.270236074924469
b1,b13,2.0,-2.0,0,3,romantic idealism,0.054572779685258865
b1,b13,2.0,-2.0,0,4,academic ambition / competitive determination,0.13222600519657135
b1,b13,2.0,-2.0,0,5,ironic amusement,0.1448371559381485
b1,b13,2.0,-2.0,0,6,enthusiasm / curiosity,0.17076082527637482
b1,b13,2.0,-2.0,1,0,self-doubt / encouragement,0.14751939475536346
b1,b13,2.0,-2.0,1,1,frustration / despair,0.2148939073085785
b1,b13,2.0,-2.0,1,2,uncertainty / indecision,0.24896010756492615
b1,b13,2.0,-2.0,1,3,romantic idealism,0.04464458301663399
b1,b13,2.0,-2.0,1,4,academic ambition / competitive determination,0.0889919251203537
b1,b13,2.0,-2.0,1,5,ironic amusement,0.1325034499168396
b1,b13,2.0,-2.0,1,6,enthusiasm / curiosity,0.1609596610069275
b1,b13,2.0,-2.0,2,0,self-doubt / encouragement,0.09487831592559814
b1,b13,2.0,-2.0,2,1,frustration / despair,0.17603975534439087
b1,b13,2.0,-2.0,2,2,uncertainty / indecision,0.11483064293861389
b1,b13,2.0,-2.0,2,3,romantic idealism,0.07652511447668076
b1,b13,2.0,-2.0,2,4,academic ambition / competitive determination,0.03231246396899223
b1,b13,2.0,-2.0,2,5,ironic amusement,0.15398065745830536
b1,b13,2.0,-2.0,2,6,enthusiasm / curiosity,0.15630094707012177
b1,b13,2.0,-2.0,3,0,self-doubt / encouragement,0.0625903308391571
b1,b13,2.0,-2.0,3,1,frustration / despair,0.0626508817076683
b1,b13,2.0,-2.0,3,2,uncertainty / indecision,0.07902572304010391
b1,b13,2.0,-2.0,3,3,romantic idealism,0.008465530350804329
b1,b13,2.0,-2.0,3,4,academic ambition / competitive determination,0.03482770174741745
b1,b13,2.0,-2.0,3,5,ironic amusement,0.1378616988658905
b1,b13,2.0,-2.0,3,6,enthusiasm / curiosity,0.1271892786026001
b1,b13,2.0,-2.0,4,0,self-doubt / encouragement,0.08032262325286865
b1,b13,2.0,-2.0,4,1,frustration / despair,0.07141141593456268
b1,b13,2.0,-2.0,4,2,uncertainty / indecision,0.17718984186649323
b1,b13,2.0,-2.0,4,3,romantic idealism,0.071098692715168
b1,b13,2.0,-2.0,4,4,academic ambition / competitive determination,0.034614197909832
b1,b13,2.0,-2.0,4,5,ironic amusement,0.07316622883081436
b1,b13,2.0,-2.0,4,6,enthusiasm / curiosity,0.15324924886226654
b1,b13,2.0,-2.0,5,0,self-doubt / encouragement,0.19979378581047058
b1,b13,2.0,-2.0,5,1,frustration / despair,0.22405079007148743
b1,b13,2.0,-2.0,5,2,uncertainty / indecision,0.25399094820022583
b1,b13,2.0,-2.0,5,3,romantic idealism,0.09757210314273834
b1,b13,2.0,-2.0,5,4,academic ambition / competitive determination,0.1331954151391983
b1,b13,2.0,-2.0,5,5,ironic amusement,0.16459403932094574
b1,b13,2.0,-2.0,5,6,enthusiasm / curiosity,0.20165686309337616
b1,b13,2.0,-2.0,6,0,self-doubt / encouragement,0.12587398290634155
b1,b13,2.0,-2.0,6,1,frustration / despair,0.11931658536195755
b1,b13,2.0,-2.0,6,2,uncertainty / indecision,0.15619806945323944
b1,b13,2.0,-2.0,6,3,romantic idealism,0.05829227343201637
b1,b13,2.0,-2.0,6,4,academic ambition / competitive determination,0.08805431425571442
b1,b13,2.0,-2.0,6,5,ironic amusement,0.16622479259967804
b1,b13,2.0,-2.0,6,6,enthusiasm / curiosity,0.14678175747394562
b1,b13,2.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
b1,b13,2.0,-2.0,7,1,frustration / despair,0.34492677450180054
b1,b13,2.0,-2.0,7,2,uncertainty / indecision,0.39835917949676514
b1,b13,2.0,-2.0,7,3,romantic idealism,0.17481476068496704
b1,b13,2.0,-2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b1,b13,2.0,-2.0,7,5,ironic amusement,0.28677278757095337
b1,b13,2.0,-2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b1,b13,2.0,0.0,0,0,self-doubt / encouragement,0.18886063992977142
b1,b13,2.0,0.0,0,1,frustration / despair,0.1258285641670227
b1,b13,2.0,0.0,0,2,uncertainty / indecision,0.2826298773288727
b1,b13,2.0,0.0,0,3,romantic idealism,0.10202836990356445
b1,b13,2.0,0.0,0,4,academic ambition / competitive determination,0.06280486285686493
b1,b13,2.0,0.0,0,5,ironic amusement,0.14631947875022888
b1,b13,2.0,0.0,0,6,enthusiasm / curiosity,0.1420600861310959
b1,b13,2.0,0.0,1,0,self-doubt / encouragement,0.05217898637056351
b1,b13,2.0,0.0,1,1,frustration / despair,0.15064938366413116
b1,b13,2.0,0.0,1,2,uncertainty / indecision,0.19268062710762024
b1,b13,2.0,0.0,1,3,romantic idealism,-0.038759686052799225
b1,b13,2.0,0.0,1,4,academic ambition / competitive determination,0.10611777007579803
b1,b13,2.0,0.0,1,5,ironic amusement,0.06879834830760956
b1,b13,2.0,0.0,1,6,enthusiasm / curiosity,0.08581679314374924
b1,b13,2.0,0.0,2,0,self-doubt / encouragement,0.182893306016922
b1,b13,2.0,0.0,2,1,frustration / despair,0.04817400127649307
b1,b13,2.0,0.0,2,2,uncertainty / indecision,0.07767355442047119
b1,b13,2.0,0.0,2,3,romantic idealism,0.11138750612735748
b1,b13,2.0,0.0,2,4,academic ambition / competitive determination,0.04932039976119995
b1,b13,2.0,0.0,2,5,ironic amusement,0.07549314200878143
b1,b13,2.0,0.0,2,6,enthusiasm / curiosity,0.2291577309370041
b1,b13,2.0,0.0,3,0,self-doubt / encouragement,0.06363339722156525
b1,b13,2.0,0.0,3,1,frustration / despair,0.06745298206806183
b1,b13,2.0,0.0,3,2,uncertainty / indecision,0.09852880239486694
b1,b13,2.0,0.0,3,3,romantic idealism,0.01627768576145172
b1,b13,2.0,0.0,3,4,academic ambition / competitive determination,0.05791405960917473
b1,b13,2.0,0.0,3,5,ironic amusement,0.10340537875890732
b1,b13,2.0,0.0,3,6,enthusiasm / curiosity,0.1387225240468979
b1,b13,2.0,0.0,4,0,self-doubt / encouragement,0.19275254011154175
b1,b13,2.0,0.0,4,1,frustration / despair,0.12097542732954025
b1,b13,2.0,0.0,4,2,uncertainty / indecision,0.20869816839694977
b1,b13,2.0,0.0,4,3,romantic idealism,0.08803281933069229
b1,b13,2.0,0.0,4,4,academic ambition / competitive determination,0.12346351891756058
b1,b13,2.0,0.0,4,5,ironic amusement,0.0640605241060257
b1,b13,2.0,0.0,4,6,enthusiasm / curiosity,0.2084079384803772
b1,b13,2.0,0.0,5,0,self-doubt / encouragement,0.2192445695400238
b1,b13,2.0,0.0,5,1,frustration / despair,0.14753694832324982
b1,b13,2.0,0.0,5,2,uncertainty / indecision,0.2850800156593323
b1,b13,2.0,0.0,5,3,romantic idealism,0.043912071734666824
b1,b13,2.0,0.0,5,4,academic ambition / competitive determination,0.19056104123592377
b1,b13,2.0,0.0,5,5,ironic amusement,0.1431712806224823
b1,b13,2.0,0.0,5,6,enthusiasm / curiosity,0.2760566473007202
b1,b13,2.0,0.0,6,0,self-doubt / encouragement,0.0950169637799263
b1,b13,2.0,0.0,6,1,frustration / despair,0.04780111089348793
b1,b13,2.0,0.0,6,2,uncertainty / indecision,0.13086076080799103
b1,b13,2.0,0.0,6,3,romantic idealism,0.06147673353552818
b1,b13,2.0,0.0,6,4,academic ambition / competitive determination,0.09293758869171143
b1,b13,2.0,0.0,6,5,ironic amusement,0.108700230717659
b1,b13,2.0,0.0,6,6,enthusiasm / curiosity,0.12993547320365906
b1,b13,2.0,0.0,7,0,self-doubt / encouragement,0.1653909981250763
b1,b13,2.0,0.0,7,1,frustration / despair,0.17405378818511963
b1,b13,2.0,0.0,7,2,uncertainty / indecision,0.19854587316513062
b1,b13,2.0,0.0,7,3,romantic idealism,0.05830588936805725
b1,b13,2.0,0.0,7,4,academic ambition / competitive determination,0.02609851211309433
b1,b13,2.0,0.0,7,5,ironic amusement,0.09495675563812256
b1,b13,2.0,0.0,7,6,enthusiasm / curiosity,0.11778866499662399
b1,b13,2.0,2.0,0,0,self-doubt / encouragement,0.21564744412899017
b1,b13,2.0,2.0,0,1,frustration / despair,0.1589345484972
b1,b13,2.0,2.0,0,2,uncertainty / indecision,0.25592759251594543
b1,b13,2.0,2.0,0,3,romantic idealism,0.09726452082395554
b1,b13,2.0,2.0,0,4,academic ambition / competitive determination,0.11684728413820267
b1,b13,2.0,2.0,0,5,ironic amusement,0.14236143231391907
b1,b13,2.0,2.0,0,6,enthusiasm / curiosity,0.15359653532505035
b1,b13,2.0,2.0,1,0,self-doubt / encouragement,0.1117904856801033
b1,b13,2.0,2.0,1,1,frustration / despair,0.11946982890367508
b1,b13,2.0,2.0,1,2,uncertainty / indecision,0.18417511880397797
b1,b13,2.0,2.0,1,3,romantic idealism,0.04135569930076599
b1,b13,2.0,2.0,1,4,academic ambition / competitive determination,0.040112752467393875
b1,b13,2.0,2.0,1,5,ironic amusement,0.11457013338804245
b1,b13,2.0,2.0,1,6,enthusiasm / curiosity,0.10310198366641998
b1,b13,2.0,2.0,2,0,self-doubt / encouragement,0.10130435228347778
b1,b13,2.0,2.0,2,1,frustration / despair,0.07609503716230392
b1,b13,2.0,2.0,2,2,uncertainty / indecision,0.13624811172485352
b1,b13,2.0,2.0,2,3,romantic idealism,0.035890065133571625
b1,b13,2.0,2.0,2,4,academic ambition / competitive determination,0.22148719429969788
b1,b13,2.0,2.0,2,5,ironic amusement,0.016698330640792847
b1,b13,2.0,2.0,2,6,enthusiasm / curiosity,0.10997530817985535
b1,b13,2.0,2.0,3,0,self-doubt / encouragement,0.07627715170383453
b1,b13,2.0,2.0,3,1,frustration / despair,0.06797324120998383
b1,b13,2.0,2.0,3,2,uncertainty / indecision,0.10003526508808136
b1,b13,2.0,2.0,3,3,romantic idealism,0.022358819842338562
b1,b13,2.0,2.0,3,4,academic ambition / competitive determination,0.04839064180850983
b1,b13,2.0,2.0,3,5,ironic amusement,0.10439838469028473
b1,b13,2.0,2.0,3,6,enthusiasm / curiosity,0.16137100756168365
b1,b13,2.0,2.0,4,0,self-doubt / encouragement,0.10263176262378693
b1,b13,2.0,2.0,4,1,frustration / despair,0.1563563197851181
b1,b13,2.0,2.0,4,2,uncertainty / indecision,0.20956951379776
b1,b13,2.0,2.0,4,3,romantic idealism,0.018667228519916534
b1,b13,2.0,2.0,4,4,academic ambition / competitive determination,0.1260073184967041
b1,b13,2.0,2.0,4,5,ironic amusement,0.05553697422146797
b1,b13,2.0,2.0,4,6,enthusiasm / curiosity,0.1507263034582138
b1,b13,2.0,2.0,5,0,self-doubt / encouragement,0.20762085914611816
b1,b13,2.0,2.0,5,1,frustration / despair,0.1844537854194641
b1,b13,2.0,2.0,5,2,uncertainty / indecision,0.2600885331630707
b1,b13,2.0,2.0,5,3,romantic idealism,0.12945333123207092
b1,b13,2.0,2.0,5,4,academic ambition / competitive determination,0.14634078741073608
b1,b13,2.0,2.0,5,5,ironic amusement,0.16052265465259552
b1,b13,2.0,2.0,5,6,enthusiasm / curiosity,0.19246436655521393
b1,b13,2.0,2.0,6,0,self-doubt / encouragement,0.027775045484304428
b1,b13,2.0,2.0,6,1,frustration / despair,-0.00014816713519394398
b1,b13,2.0,2.0,6,2,uncertainty / indecision,0.040472861379384995
b1,b13,2.0,2.0,6,3,romantic idealism,-0.01131373830139637
b1,b13,2.0,2.0,6,4,academic ambition / competitive determination,0.02932891994714737
b1,b13,2.0,2.0,6,5,ironic amusement,0.052731841802597046
b1,b13,2.0,2.0,6,6,enthusiasm / curiosity,0.11816224455833435
b1,b13,2.0,2.0,7,0,self-doubt / encouragement,0.15671877562999725
b1,b13,2.0,2.0,7,1,frustration / despair,0.17433512210845947
b1,b13,2.0,2.0,7,2,uncertainty / indecision,0.19334255158901215
b1,b13,2.0,2.0,7,3,romantic idealism,0.020620834082365036
b1,b13,2.0,2.0,7,4,academic ambition / competitive determination,0.13308708369731903
b1,b13,2.0,2.0,7,5,ironic amusement,0.12060415744781494
b1,b13,2.0,2.0,7,6,enthusiasm / curiosity,0.14228598773479462
b11,b13,-2.0,-2.0,0,0,self-doubt / encouragement,0.21457234025001526
b11,b13,-2.0,-2.0,0,1,frustration / despair,0.1686534285545349
b11,b13,-2.0,-2.0,0,2,uncertainty / indecision,0.20405469834804535
b11,b13,-2.0,-2.0,0,3,romantic idealism,0.1357080638408661
b11,b13,-2.0,-2.0,0,4,academic ambition / competitive determination,0.09538935124874115
b11,b13,-2.0,-2.0,0,5,ironic amusement,0.142475426197052
b11,b13,-2.0,-2.0,0,6,enthusiasm / curiosity,0.2036040723323822
b11,b13,-2.0,-2.0,1,0,self-doubt / encouragement,0.13323882222175598
b11,b13,-2.0,-2.0,1,1,frustration / despair,0.10830167680978775
b11,b13,-2.0,-2.0,1,2,uncertainty / indecision,0.13378287851810455
b11,b13,-2.0,-2.0,1,3,romantic idealism,0.08708219975233078
b11,b13,-2.0,-2.0,1,4,academic ambition / competitive determination,0.025607403367757797
b11,b13,-2.0,-2.0,1,5,ironic amusement,0.17525960505008698
b11,b13,-2.0,-2.0,1,6,enthusiasm / curiosity,0.15316593647003174
b11,b13,-2.0,-2.0,2,0,self-doubt / encouragement,0.11232228577136993
b11,b13,-2.0,-2.0,2,1,frustration / despair,0.06157810613512993
b11,b13,-2.0,-2.0,2,2,uncertainty / indecision,0.07732561975717545
b11,b13,-2.0,-2.0,2,3,romantic idealism,0.09664767980575562
b11,b13,-2.0,-2.0,2,4,academic ambition / competitive determination,0.0772106871008873
b11,b13,-2.0,-2.0,2,5,ironic amusement,0.12375541031360626
b11,b13,-2.0,-2.0,2,6,enthusiasm / curiosity,0.09720531105995178
b11,b13,-2.0,-2.0,3,0,self-doubt / encouragement,0.12883572280406952
b11,b13,-2.0,-2.0,3,1,frustration / despair,0.09829769283533096
b11,b13,-2.0,-2.0,3,2,uncertainty / indecision,0.15221324563026428
b11,b13,-2.0,-2.0,3,3,romantic idealism,0.09074094146490097
b11,b13,-2.0,-2.0,3,4,academic ambition / competitive determination,0.09167318791151047
b11,b13,-2.0,-2.0,3,5,ironic amusement,0.11771848797798157
b11,b13,-2.0,-2.0,3,6,enthusiasm / curiosity,0.1708672046661377
b11,b13,-2.0,-2.0,4,0,self-doubt / encouragement,0.08709271252155304
b11,b13,-2.0,-2.0,4,1,frustration / despair,0.09984556585550308
b11,b13,-2.0,-2.0,4,2,uncertainty / indecision,0.16956962645053864
b11,b13,-2.0,-2.0,4,3,romantic idealism,0.07772734016180038
b11,b13,-2.0,-2.0,4,4,academic ambition / competitive determination,0.09495507925748825
b11,b13,-2.0,-2.0,4,5,ironic amusement,0.058915503323078156
b11,b13,-2.0,-2.0,4,6,enthusiasm / curiosity,0.13348610699176788
b11,b13,-2.0,-2.0,5,0,self-doubt / encouragement,0.1766512393951416
b11,b13,-2.0,-2.0,5,1,frustration / despair,0.14925749599933624
b11,b13,-2.0,-2.0,5,2,uncertainty / indecision,0.18360097706317902
b11,b13,-2.0,-2.0,5,3,romantic idealism,0.051116250455379486
b11,b13,-2.0,-2.0,5,4,academic ambition / competitive determination,0.07893070578575134
b11,b13,-2.0,-2.0,5,5,ironic amusement,0.160970076918602
b11,b13,-2.0,-2.0,5,6,enthusiasm / curiosity,0.19974912703037262
b11,b13,-2.0,-2.0,6,0,self-doubt / encouragement,0.09883033484220505
b11,b13,-2.0,-2.0,6,1,frustration / despair,0.10417080670595169
b11,b13,-2.0,-2.0,6,2,uncertainty / indecision,0.09421840310096741
b11,b13,-2.0,-2.0,6,3,romantic idealism,0.06228888779878616
b11,b13,-2.0,-2.0,6,4,academic ambition / competitive determination,0.08184266835451126
b11,b13,-2.0,-2.0,6,5,ironic amusement,0.09212840348482132
b11,b13,-2.0,-2.0,6,6,enthusiasm / curiosity,0.11949472874403
b11,b13,-2.0,-2.0,7,0,self-doubt / encouragement,0.2939532399177551
b11,b13,-2.0,-2.0,7,1,frustration / despair,0.34492677450180054
b11,b13,-2.0,-2.0,7,2,uncertainty / indecision,0.39835917949676514
b11,b13,-2.0,-2.0,7,3,romantic idealism,0.17481476068496704
b11,b13,-2.0,-2.0,7,4,academic ambition / competitive determination,0.28996434807777405
b11,b13,-2.0,-2.0,7,5,ironic amusement,0.28677278757095337
b11,b13,-2.0,-2.0,7,6,enthusiasm / curiosity,0.3337187170982361
b11,b13,-2.0,0.0,0,0,self-doubt / encouragement,0.03300577029585838
b11,b13,-2.0,0.0,0,1,frustration / despair,0.12125538289546967
b11,b13,-2.0,0.0,0,2,uncertainty / indecision,0.13500036299228668
b11,b13,-2.0,0.0,0,3,romantic idealism,-0.00020186611800454557
b11,b13,-2.0,0.0,0,4,academic ambition / competitive determination,0.07841011136770248
b11,b13,-2.0,0.0,0,5,ironic amusement,0.07475429028272629
b11,b13,-2.0,0.0,0,6,enthusiasm / curiosity,0.032315388321876526
b11,b13,-2.0,0.0,1,0,self-doubt / encouragement,0.05631687119603157
b11,b13,-2.0,0.0,1,1,frustration / despair,0.06343475729227066
b11,b13,-2.0,0.0,1,2,uncertainty / indecision,0.10482337325811386
b11,b13,-2.0,0.0,1,3,romantic idealism,-0.0014720261096954346
b11,b13,-2.0,0.0,1,4,academic ambition / competitive determination,0.07150266319513321
b11,b13,-2.0,0.0,1,5,ironic amusement,0.06770225614309311
b11,b13,-2.0,0.0,1,6,enthusiasm / curiosity,0.09405651688575745
b11,b13,-2.0,0.0,2,0,self-doubt / encouragement,0.19622617959976196
b11,b13,-2.0,0.0,2,1,frustration / despair,0.09474427998065948
b11,b13,-2.0,0.0,2,2,uncertainty / indecision,0.16895675659179688
b11,b13,-2.0,0.0,2,3,romantic idealism,0.08360461890697479
b11,b13,-2.0,0.0,2,4,academic ambition / competitive determination,0.07530996203422546
b11,b13,-2.0,0.0,2,5,ironic amusement,0.14215552806854248
b11,b13,-2.0,0.0,2,6,enthusiasm / curiosity,0.25096455216407776
b11,b13,-2.0,0.0,3,0,self-doubt / encouragement,0.10727117955684662
b11,b13,-2.0,0.0,3,1,frustration / despair,0.11189448833465576
b11,b13,-2.0,0.0,3,2,uncertainty / indecision,0.13322125375270844
b11,b13,-2.0,0.0,3,3,romantic idealism,0.0468795970082283
b11,b13,-2.0,0.0,3,4,academic ambition / competitive determination,0.06162349879741669
b11,b13,-2.0,0.0,3,5,ironic amusement,0.12523849308490753
b11,b13,-2.0,0.0,3,6,enthusiasm / curiosity,0.15377527475357056
b11,b13,-2.0,0.0,4,0,self-doubt / encouragement,0.1285332590341568
b11,b13,-2.0,0.0,4,1,frustration / despair,0.09326459467411041
b11,b13,-2.0,0.0,4,2,uncertainty / indecision,0.17902718484401703
b11,b13,-2.0,0.0,4,3,romantic idealism,0.12260997295379639
b11,b13,-2.0,0.0,4,4,academic ambition / competitive determination,0.156008780002594
b11,b13,-2.0,0.0,4,5,ironic amusement,0.09944238513708115
b11,b13,-2.0,0.0,4,6,enthusiasm / curiosity,0.18605145812034607
b11,b13,-2.0,0.0,5,0,self-doubt / encouragement,0.19547691941261292
b11,b13,-2.0,0.0,5,1,frustration / despair,0.19662711024284363
b11,b13,-2.0,0.0,5,2,uncertainty / indecision,0.2059136927127838
b11,b13,-2.0,0.0,5,3,romantic idealism,0.07308350503444672
b11,b13,-2.0,0.0,5,4,academic ambition / competitive determination,0.15986891090869904
b11,b13,-2.0,0.0,5,5,ironic amusement,0.12356989830732346
b11,b13,-2.0,0.0,5,6,enthusiasm / curiosity,0.3043905794620514
b11,b13,-2.0,0.0,6,0,self-doubt / encouragement,0.12969866394996643
b11,b13,-2.0,0.0,6,1,frustration / despair,0.14707055687904358
b11,b13,-2.0,0.0,6,2,uncertainty / indecision,0.13373006880283356
b11,b13,-2.0,0.0,6,3,romantic idealism,0.03541804850101471
b11,b13,-2.0,0.0,6,4,academic ambition / competitive determination,0.06737159192562103
b11,b13,-2.0,0.0,6,5,ironic amusement,0.058001331984996796
b11,b13,-2.0,0.0,6,6,enthusiasm / curiosity,0.1527755856513977
b11,b13,-2.0,0.0,7,0,self-doubt / encouragement,0.17390447854995728
b11,b13,-2.0,0.0,7,1,frustration / despair,0.1760115921497345
b11,b13,-2.0,0.0,7,2,uncertainty / indecision,0.25671136379241943
b11,b13,-2.0,0.0,7,3,romantic idealism,0.13806895911693573
b11,b13,-2.0,0.0,7,4,academic ambition / competitive determination,0.14871156215667725
b11,b13,-2.0,0.0,7,5,ironic amusement,0.19452831149101257
b11,b13,-2.0,0.0,7,6,enthusiasm / curiosity,0.19573664665222168
b11,b13,-2.0,2.0,0,0,self-doubt / encouragement,0.17862474918365479
b11,b13,-2.0,2.0,0,1,frustration / despair,0.10591039806604385
b11,b13,-2.0,2.0,0,2,uncertainty / indecision,0.11766309291124344
b11,b13,-2.0,2.0,0,3,romantic idealism,0.011836978606879711
b11,b13,-2.0,2.0,0,4,academic ambition / competitive determination,0.13605353236198425
